time,pv_ac_kw
2025-01-01 00:00:00+00:00,0.0
2025-01-01 01:00:00+00:00,0.0
2025-01-01 02:00:00+00:00,0.0
2025-01-01 03:00:00+00:00,0.0
2025-01-01 04:00:00+00:00,0.0
2025-01-01 05:00:00+00:00,0.0
2025-01-01 06:00:00+00:00,1.0375536376494838
2025-01-01 07:00:00+00:00,18.674075034855036
2025-01-01 08:00:00+00:00,42.14929482185565
2025-01-01 09:00:00+00:00,62.77386671905901
2025-01-01 10:00:00+00:00,76.6960172492446
2025-01-01 11:00:00+00:00,84.52644169225509
2025-01-01 12:00:00+00:00,88.9871109387845
2025-01-01 13:00:00+00:00,83.26093348271635
2025-01-01 14:00:00+00:00,66.23243142811151
2025-01-01 15:00:00+00:00,53.542410835594175
2025-01-01 16:00:00+00:00,29.282165042196894
2025-01-01 17:00:00+00:00,3.5051487322089514
2025-01-01 18:00:00+00:00,0.0
2025-01-01 19:00:00+00:00,0.0
2025-01-01 20:00:00+00:00,0.0
2025-01-01 21:00:00+00:00,0.0
2025-01-01 22:00:00+00:00,0.0
2025-01-01 23:00:00+00:00,0.0
2025-01-02 00:00:00+00:00,0.0
2025-01-02 01:00:00+00:00,0.0
2025-01-02 02:00:00+00:00,0.0
2025-01-02 03:00:00+00:00,0.0
2025-01-02 04:00:00+00:00,0.0
2025-01-02 05:00:00+00:00,0.0
2025-01-02 06:00:00+00:00,1.1449581629776162
2025-01-02 07:00:00+00:00,20.42504467539837
2025-01-02 08:00:00+00:00,44.61499018083872
2025-01-02 09:00:00+00:00,64.93823858634796
2025-01-02 10:00:00+00:00,78.52334111466352
2025-01-02 11:00:00+00:00,85.98046778687699
2025-01-02 12:00:00+00:00,88.05507298435413
2025-01-02 13:00:00+00:00,82.43211816885253
2025-01-02 14:00:00+00:00,70.68792284642825
2025-01-02 15:00:00+00:00,52.88964377383221
2025-01-02 16:00:00+00:00,28.98893593985633
2025-01-02 17:00:00+00:00,3.4329117942746894
2025-01-02 18:00:00+00:00,0.0
2025-01-02 19:00:00+00:00,0.0
2025-01-02 20:00:00+00:00,0.0
2025-01-02 21:00:00+00:00,0.0
2025-01-02 22:00:00+00:00,0.0
2025-01-02 23:00:00+00:00,0.0
2025-01-03 00:00:00+00:00,0.0
2025-01-03 01:00:00+00:00,0.0
2025-01-03 02:00:00+00:00,0.0
2025-01-03 03:00:00+00:00,0.0
2025-01-03 04:00:00+00:00,0.0
2025-01-03 05:00:00+00:00,0.0
2025-01-03 06:00:00+00:00,1.1429620908383455
2025-01-03 07:00:00+00:00,20.705435248458972
2025-01-03 08:00:00+00:00,45.27007330415765
2025-01-03 09:00:00+00:00,64.89387328776127
2025-01-03 10:00:00+00:00,77.84825760476186
2025-01-03 11:00:00+00:00,84.58371225633893
2025-01-03 12:00:00+00:00,85.82401101198656
2025-01-03 13:00:00+00:00,80.32737720623423
2025-01-03 14:00:00+00:00,68.63279278701205
2025-01-03 15:00:00+00:00,51.03502648220187
2025-01-03 16:00:00+00:00,28.147857944419627
2025-01-03 17:00:00+00:00,3.0389369198636604
2025-01-03 18:00:00+00:00,0.0
2025-01-03 19:00:00+00:00,0.0
2025-01-03 20:00:00+00:00,0.0
2025-01-03 21:00:00+00:00,0.0
2025-01-03 22:00:00+00:00,0.0
2025-01-03 23:00:00+00:00,0.0
2025-01-04 00:00:00+00:00,0.0
2025-01-04 01:00:00+00:00,0.0
2025-01-04 02:00:00+00:00,0.0
2025-01-04 03:00:00+00:00,0.0
2025-01-04 04:00:00+00:00,0.0
2025-01-04 05:00:00+00:00,0.0
2025-01-04 06:00:00+00:00,0.8848738050489108
2025-01-04 07:00:00+00:00,18.44672566139908
2025-01-04 08:00:00+00:00,41.56506765189027
2025-01-04 09:00:00+00:00,61.20009869843639
2025-01-04 10:00:00+00:00,74.26569420203033
2025-01-04 11:00:00+00:00,81.52510804848856
2025-01-04 12:00:00+00:00,85.15705296984119
2025-01-04 13:00:00+00:00,79.92138670311331
2025-01-04 14:00:00+00:00,68.4672254075487
2025-01-04 15:00:00+00:00,51.032925043206674
2025-01-04 16:00:00+00:00,28.25445528619653
2025-01-04 17:00:00+00:00,3.172144333793302
2025-01-04 18:00:00+00:00,0.0
2025-01-04 19:00:00+00:00,0.0
2025-01-04 20:00:00+00:00,0.0
2025-01-04 21:00:00+00:00,0.0
2025-01-04 22:00:00+00:00,0.0
2025-01-04 23:00:00+00:00,0.0
2025-01-05 00:00:00+00:00,0.0
2025-01-05 01:00:00+00:00,0.0
2025-01-05 02:00:00+00:00,0.0
2025-01-05 03:00:00+00:00,0.0
2025-01-05 04:00:00+00:00,0.0
2025-01-05 05:00:00+00:00,0.0
2025-01-05 06:00:00+00:00,0.7697571740274122
2025-01-05 07:00:00+00:00,17.718879301874583
2025-01-05 08:00:00+00:00,40.19696086375867
2025-01-05 09:00:00+00:00,60.34847312449834
2025-01-05 10:00:00+00:00,74.35623286926574
2025-01-05 11:00:00+00:00,82.15739478315429
2025-01-05 12:00:00+00:00,84.99078116748746
2025-01-05 13:00:00+00:00,81.17962627036255
2025-01-05 14:00:00+00:00,69.77661700325234
2025-01-05 15:00:00+00:00,52.37671853148408
2025-01-05 16:00:00+00:00,29.30212335544021
2025-01-05 17:00:00+00:00,3.581599665657016
2025-01-05 18:00:00+00:00,0.0
2025-01-05 19:00:00+00:00,0.0
2025-01-05 20:00:00+00:00,0.0
2025-01-05 21:00:00+00:00,0.0
2025-01-05 22:00:00+00:00,0.0
2025-01-05 23:00:00+00:00,0.0
2025-01-06 00:00:00+00:00,0.0
2025-01-06 01:00:00+00:00,0.0
2025-01-06 02:00:00+00:00,0.0
2025-01-06 03:00:00+00:00,0.0
2025-01-06 04:00:00+00:00,0.0
2025-01-06 05:00:00+00:00,0.0
2025-01-06 06:00:00+00:00,0.627331568706675
2025-01-06 07:00:00+00:00,15.79437823365397
2025-01-06 08:00:00+00:00,35.5986097576318
2025-01-06 09:00:00+00:00,55.49309423701661
2025-01-06 10:00:00+00:00,70.210901783014
2025-01-06 11:00:00+00:00,78.29486943423484
2025-01-06 12:00:00+00:00,86.28370513251211
2025-01-06 13:00:00+00:00,81.00412394973867
2025-01-06 14:00:00+00:00,69.49456417421248
2025-01-06 15:00:00+00:00,51.99624692246034
2025-01-06 16:00:00+00:00,29.01945421147668
2025-01-06 17:00:00+00:00,3.455603405391152
2025-01-06 18:00:00+00:00,0.0
2025-01-06 19:00:00+00:00,0.0
2025-01-06 20:00:00+00:00,0.0
2025-01-06 21:00:00+00:00,0.0
2025-01-06 22:00:00+00:00,0.0
2025-01-06 23:00:00+00:00,0.0
2025-01-07 00:00:00+00:00,0.0
2025-01-07 01:00:00+00:00,0.0
2025-01-07 02:00:00+00:00,0.0
2025-01-07 03:00:00+00:00,0.0
2025-01-07 04:00:00+00:00,0.0
2025-01-07 05:00:00+00:00,0.0
2025-01-07 06:00:00+00:00,0.618515733157012
2025-01-07 07:00:00+00:00,13.798128839548383
2025-01-07 08:00:00+00:00,34.2116549462234
2025-01-07 09:00:00+00:00,54.416851824729044
2025-01-07 10:00:00+00:00,69.72505853942313
2025-01-07 11:00:00+00:00,78.23779671167661
2025-01-07 12:00:00+00:00,87.95373695078173
2025-01-07 13:00:00+00:00,82.94714867900382
2025-01-07 14:00:00+00:00,71.04329662278361
2025-01-07 15:00:00+00:00,53.21769785319873
2025-01-07 16:00:00+00:00,29.809324229712324
2025-01-07 17:00:00+00:00,3.75308282907269
2025-01-07 18:00:00+00:00,0.0
2025-01-07 19:00:00+00:00,0.0
2025-01-07 20:00:00+00:00,0.0
2025-01-07 21:00:00+00:00,0.0
2025-01-07 22:00:00+00:00,0.0
2025-01-07 23:00:00+00:00,0.0
2025-01-08 00:00:00+00:00,0.0
2025-01-08 01:00:00+00:00,0.0
2025-01-08 02:00:00+00:00,0.0
2025-01-08 03:00:00+00:00,0.0
2025-01-08 04:00:00+00:00,0.0
2025-01-08 05:00:00+00:00,0.0
2025-01-08 06:00:00+00:00,0.7834897947072893
2025-01-08 07:00:00+00:00,18.26706850165882
2025-01-08 08:00:00+00:00,42.3165677177623
2025-01-08 09:00:00+00:00,63.16232138059092
2025-01-08 10:00:00+00:00,77.19390430575434
2025-01-08 11:00:00+00:00,84.9758265596657
2025-01-08 12:00:00+00:00,88.5467615589246
2025-01-08 13:00:00+00:00,83.15280094727852
2025-01-08 14:00:00+00:00,71.00304992730126
2025-01-08 15:00:00+00:00,52.82410981870736
2025-01-08 16:00:00+00:00,29.606655326094327
2025-01-08 17:00:00+00:00,3.7380647241134537
2025-01-08 18:00:00+00:00,0.0
2025-01-08 19:00:00+00:00,0.0
2025-01-08 20:00:00+00:00,0.0
2025-01-08 21:00:00+00:00,0.0
2025-01-08 22:00:00+00:00,0.0
2025-01-08 23:00:00+00:00,0.0
2025-01-09 00:00:00+00:00,0.0
2025-01-09 01:00:00+00:00,0.0
2025-01-09 02:00:00+00:00,0.0
2025-01-09 03:00:00+00:00,0.0
2025-01-09 04:00:00+00:00,0.0
2025-01-09 05:00:00+00:00,0.0
2025-01-09 06:00:00+00:00,0.804030969566498
2025-01-09 07:00:00+00:00,18.90831471809547
2025-01-09 08:00:00+00:00,43.437617560941746
2025-01-09 09:00:00+00:00,64.06958621736743
2025-01-09 10:00:00+00:00,78.04453682466256
2025-01-09 11:00:00+00:00,85.79941955761062
2025-01-09 12:00:00+00:00,88.31703910674979
2025-01-09 13:00:00+00:00,83.04983968698546
2025-01-09 14:00:00+00:00,71.44260333460645
2025-01-09 15:00:00+00:00,53.75419455245355
2025-01-09 16:00:00+00:00,30.3699924170176
2025-01-09 17:00:00+00:00,3.9880433888811075
2025-01-09 18:00:00+00:00,0.0
2025-01-09 19:00:00+00:00,0.0
2025-01-09 20:00:00+00:00,0.0
2025-01-09 21:00:00+00:00,0.0
2025-01-09 22:00:00+00:00,0.0
2025-01-09 23:00:00+00:00,0.0
2025-01-10 00:00:00+00:00,0.0
2025-01-10 01:00:00+00:00,0.0
2025-01-10 02:00:00+00:00,0.0
2025-01-10 03:00:00+00:00,0.0
2025-01-10 04:00:00+00:00,0.0
2025-01-10 05:00:00+00:00,0.0
2025-01-10 06:00:00+00:00,0.687923978102239
2025-01-10 07:00:00+00:00,17.688003391977894
2025-01-10 08:00:00+00:00,40.76815408705873
2025-01-10 09:00:00+00:00,61.35512588380807
2025-01-10 10:00:00+00:00,75.44313282107186
2025-01-10 11:00:00+00:00,83.3681252128013
2025-01-10 12:00:00+00:00,87.95239706649274
2025-01-10 13:00:00+00:00,82.69494271691906
2025-01-10 14:00:00+00:00,71.18271341358691
2025-01-10 15:00:00+00:00,53.63941082865555
2025-01-10 16:00:00+00:00,30.52178876711252
2025-01-10 17:00:00+00:00,4.153041661605252
2025-01-10 18:00:00+00:00,0.0
2025-01-10 19:00:00+00:00,0.0
2025-01-10 20:00:00+00:00,0.0
2025-01-10 21:00:00+00:00,0.0
2025-01-10 22:00:00+00:00,0.0
2025-01-10 23:00:00+00:00,0.0
2025-01-11 00:00:00+00:00,0.0
2025-01-11 01:00:00+00:00,0.0
2025-01-11 02:00:00+00:00,0.0
2025-01-11 03:00:00+00:00,0.0
2025-01-11 04:00:00+00:00,0.0
2025-01-11 05:00:00+00:00,0.0
2025-01-11 06:00:00+00:00,0.5379696459560516
2025-01-11 07:00:00+00:00,16.20458340047459
2025-01-11 08:00:00+00:00,36.88276160677001
2025-01-11 09:00:00+00:00,57.35518770368311
2025-01-11 10:00:00+00:00,72.09881527208717
2025-01-11 11:00:00+00:00,80.1195378957802
2025-01-11 12:00:00+00:00,88.09992061188815
2025-01-11 13:00:00+00:00,82.8258129725443
2025-01-11 14:00:00+00:00,71.27642854901241
2025-01-11 15:00:00+00:00,53.66940023769412
2025-01-11 16:00:00+00:00,30.512856103466685
2025-01-11 17:00:00+00:00,4.1638312532798025
2025-01-11 18:00:00+00:00,0.0
2025-01-11 19:00:00+00:00,0.0
2025-01-11 20:00:00+00:00,0.0
2025-01-11 21:00:00+00:00,0.0
2025-01-11 22:00:00+00:00,0.0
2025-01-11 23:00:00+00:00,0.0
2025-01-12 00:00:00+00:00,0.0
2025-01-12 01:00:00+00:00,0.0
2025-01-12 02:00:00+00:00,0.0
2025-01-12 03:00:00+00:00,0.0
2025-01-12 04:00:00+00:00,0.0
2025-01-12 05:00:00+00:00,0.0
2025-01-12 06:00:00+00:00,0.5523926771302231
2025-01-12 07:00:00+00:00,16.326999884819962
2025-01-12 08:00:00+00:00,37.70432822451611
2025-01-12 09:00:00+00:00,58.045546048515
2025-01-12 10:00:00+00:00,72.55984214313199
2025-01-12 11:00:00+00:00,80.29958154036368
2025-01-12 12:00:00+00:00,88.1974177958261
2025-01-12 13:00:00+00:00,82.95651812286535
2025-01-12 14:00:00+00:00,71.34429262897035
2025-01-12 15:00:00+00:00,53.6896286625352
2025-01-12 16:00:00+00:00,30.579328270413875
2025-01-12 17:00:00+00:00,4.258351825401667
2025-01-12 18:00:00+00:00,0.0
2025-01-12 19:00:00+00:00,0.0
2025-01-12 20:00:00+00:00,0.0
2025-01-12 21:00:00+00:00,0.0
2025-01-12 22:00:00+00:00,0.0
2025-01-12 23:00:00+00:00,0.0
2025-01-13 00:00:00+00:00,0.0
2025-01-13 01:00:00+00:00,0.0
2025-01-13 02:00:00+00:00,0.0
2025-01-13 03:00:00+00:00,0.0
2025-01-13 04:00:00+00:00,0.0
2025-01-13 05:00:00+00:00,0.0
2025-01-13 06:00:00+00:00,0.607494518551821
2025-01-13 07:00:00+00:00,17.420134605564837
2025-01-13 08:00:00+00:00,41.054245833175464
2025-01-13 09:00:00+00:00,61.88644539472582
2025-01-13 10:00:00+00:00,76.1712785386928
2025-01-13 11:00:00+00:00,84.06138960813146
2025-01-13 12:00:00+00:00,87.83525541067763
2025-01-13 13:00:00+00:00,82.77778667067676
2025-01-13 14:00:00+00:00,71.45366412970334
2025-01-13 15:00:00+00:00,54.13200159705535
2025-01-13 16:00:00+00:00,31.236222609844877
2025-01-13 17:00:00+00:00,4.648869406108344
2025-01-13 18:00:00+00:00,0.0
2025-01-13 19:00:00+00:00,0.0
2025-01-13 20:00:00+00:00,0.0
2025-01-13 21:00:00+00:00,0.0
2025-01-13 22:00:00+00:00,0.0
2025-01-13 23:00:00+00:00,0.0
2025-01-14 00:00:00+00:00,0.0
2025-01-14 01:00:00+00:00,0.0
2025-01-14 02:00:00+00:00,0.0
2025-01-14 03:00:00+00:00,0.0
2025-01-14 04:00:00+00:00,0.0
2025-01-14 05:00:00+00:00,0.0
