time,pv_ac_kw,load_kw,served_load_kw,unserved_load_kw,curtailed_pv_kw,soc,charge_kw,discharge_kw,battery_throughput_kwh
2025-01-01 00:00:00+00:00,0.0,20.182830247852657,20.182830247852657,0.0,0.0,0.39377457764288076,0.0,20.182830247852657,20.182830247852657
2025-01-01 01:00:00+00:00,0.0,19.426256292303034,19.426256292303034,0.0,0.0,0.29153112347286475,0.0,19.426256292303034,19.426256292303034
2025-01-01 02:00:00+00:00,0.0,20.758769369514646,20.758769369514646,0.0,0.0,0.18227444258068243,0.0,20.758769369514646,20.758769369514646
2025-01-01 03:00:00+00:00,0.0,21.819824962477654,15.63214409032966,6.187680872147993,0.0,0.1,0.0,15.63214409032966,15.63214409032966
2025-01-01 04:00:00+00:00,0.0,22.38868401592334,0.0,22.38868401592334,0.0,0.1,0.0,0.0,0.0
2025-01-01 05:00:00+00:00,0.0,27.94618759128506,0.0,27.94618759128506,0.0,0.1,0.0,0.0,0.0
2025-01-01 06:00:00+00:00,1.0375536376494838,37.11794358369915,1.0375536376494807,36.08038994604967,0.0,0.1,0.0,0.0,0.0
2025-01-01 07:00:00+00:00,18.674075034855036,44.28034449695767,18.674075034855036,25.60626946210263,0.0,0.1,0.0,0.0,0.0
2025-01-01 08:00:00+00:00,42.14929482185565,47.97139382596278,42.14929482185565,5.82209900410713,0.0,0.1,0.0,0.0,0.0
2025-01-01 09:00:00+00:00,62.77386671905901,43.563999234687735,43.563999234687735,0.0,0.0,0.19124687055076353,19.209867484371273,0.0,19.209867484371273
2025-01-01 10:00:00+00:00,76.6960172492446,37.97228680524901,37.97228680524901,0.0,0.0,0.3751845901597426,38.72373044399559,0.0,38.72373044399559
2025-01-01 11:00:00+00:00,84.52644169225509,37.01954578099309,37.01954578099309,0.0,0.0,0.600842345738237,47.506895911262,0.0,47.506895911262
2025-01-01 12:00:00+00:00,88.9871109387845,31.201986734556723,31.201986734556723,0.0,7.78512420422777,0.8383423457382371,50.0,0.0,50.0
2025-01-01 13:00:00+00:00,83.26093348271635,30.407439297451038,30.407439297451038,0.0,40.52196333291273,0.8969171172869119,12.331530852352586,0.0,12.331530852352586
2025-01-01 14:00:00+00:00,66.23243142811151,31.101590426082915,31.101590426082915,0.0,34.514264459410974,0.8998458558643456,0.6165765426176222,0.0,0.6165765426176222
2025-01-01 15:00:00+00:00,53.542410835594175,34.26759760192922,34.26759760192922,0.0,19.243984406534082,0.8999922927932172,0.030828827130875425,0.0,0.030828827130875425
2025-01-01 16:00:00+00:00,29.282165042196894,44.169222647261755,44.169222647261755,0.0,0.0,0.8216393580297179,0.0,14.88705760506486,14.88705760506486
2025-01-01 17:00:00+00:00,0.0,47.786083436385425,47.786083436385425,0.0,0.0,0.5701336557329525,0.0,47.786083436385425,47.786083436385425
2025-01-01 18:00:00+00:00,0.0,65.24167318234338,50.0,15.241673182343376,0.0,0.3069757609961104,0.0,50.0,50.0
2025-01-01 19:00:00+00:00,0.0,75.27335375839527,39.32539458926097,35.9479591691343,0.0,0.1,0.0,39.32539458926097,39.32539458926097
2025-01-01 20:00:00+00:00,0.0,79.55633024792259,0.0,79.55633024792259,0.0,0.1,0.0,0.0,0.0
2025-01-01 21:00:00+00:00,0.0,73.84627614612016,0.0,73.84627614612016,0.0,0.1,0.0,0.0,0.0
2025-01-01 22:00:00+00:00,0.0,65.8977446074909,0.0,65.8977446074909,0.0,0.1,0.0,0.0,0.0
2025-01-01 23:00:00+00:00,0.0,48.97222647541894,0.0,48.97222647541894,0.0,0.1,0.0,0.0,0.0
2025-01-02 00:00:00+00:00,0.0,19.743003306702136,0.0,19.743003306702136,0.0,0.1,0.0,0.0,0.0
2025-01-02 01:00:00+00:00,0.0,19.840036885108074,0.0,19.840036885108074,0.0,0.1,0.0,0.0,0.0
2025-01-02 02:00:00+00:00,0.0,20.625909719590062,0.0,20.625909719590062,0.0,0.1,0.0,0.0,0.0
2025-01-02 03:00:00+00:00,0.0,21.453685343887088,0.0,21.453685343887088,0.0,0.1,0.0,0.0,0.0
2025-01-02 04:00:00+00:00,0.0,24.075037581325933,0.0,24.075037581325933,0.0,0.1,0.0,0.0,0.0
2025-01-02 05:00:00+00:00,0.0,29.458176750557914,0.0,29.458176750557914,0.0,0.1,0.0,0.0,0.0
2025-01-02 06:00:00+00:00,1.1449581629776162,39.351827623195824,1.1449581629776162,38.20686946021821,0.0,0.1,0.0,0.0,0.0
2025-01-02 07:00:00+00:00,20.42504467539837,44.15941118905402,20.42504467539837,23.734366513655647,0.0,0.1,0.0,0.0,0.0
2025-01-02 08:00:00+00:00,44.61499018083872,47.25802358016483,44.61499018083872,2.6430333993261144,0.0,0.1,0.0,0.0,0.0
2025-01-02 09:00:00+00:00,64.93823858634796,43.616671502351295,43.616671502351295,0.0,0.0,0.2012774436489842,21.32156708399667,0.0,21.32156708399667
2025-01-02 10:00:00+00:00,78.52334111466352,37.679921816111715,37.679921816111715,0.0,0.0,0.3952836853171053,40.84341929855181,0.0,40.84341929855181
2025-01-02 11:00:00+00:00,85.98046778687699,37.400668866547235,37.400668866547235,0.0,0.0,0.6260377301886716,48.57979892032975,0.0,48.57979892032975
2025-01-02 12:00:00+00:00,88.05507298435413,31.033849520735288,31.033849520735288,0.0,7.021223463618838,0.8635377301886716,50.0,0.0,50.0
2025-01-02 13:00:00+00:00,82.43211816885253,28.671440218906913,28.671440218906913,0.0,46.468223987679934,0.8981768865094335,7.292453962265682,0.0,7.292453962265682
2025-01-02 14:00:00+00:00,70.68792284642825,29.912775059756477,29.912775059756477,0.0,40.41052508855848,0.8999088443254716,0.36462269811329406,0.0,0.36462269811329406
2025-01-02 15:00:00+00:00,52.88964377383221,35.86087453357923,35.86087453357923,0.0,17.010538105347308,0.8999954422162736,0.018231134905676072,0.0,0.018231134905676072
2025-01-02 16:00:00+00:00,28.98893593985633,44.6600386879039,44.6600386879039,0.0,0.0,0.8175159540686547,0.0,15.67110274804757,15.67110274804757
2025-01-02 17:00:00+00:00,0.0,50.00315453810174,50.0,0.0031545381017394902,0.0,0.5543580593318126,0.0,50.0,50.0
2025-01-02 18:00:00+00:00,0.0,62.29735039101621,50.0,12.29735039101621,0.0,0.2912001645949705,0.0,50.0,50.0
2025-01-02 19:00:00+00:00,0.0,75.9113188528387,36.328031273044395,39.58328757979431,0.0,0.1,0.0,36.328031273044395,36.328031273044395
2025-01-02 20:00:00+00:00,0.0,80.28004586164512,0.0,80.28004586164512,0.0,0.1,0.0,0.0,0.0
2025-01-02 21:00:00+00:00,0.0,75.88084150631846,0.0,75.88084150631846,0.0,0.1,0.0,0.0,0.0
2025-01-02 22:00:00+00:00,0.0,65.22817608767171,0.0,65.22817608767171,0.0,0.1,0.0,0.0,0.0
2025-01-02 23:00:00+00:00,0.0,49.53034257657508,0.0,49.53034257657508,0.0,0.1,0.0,0.0,0.0
2025-01-03 00:00:00+00:00,0.0,20.407348137843137,0.0,20.407348137843137,0.0,0.1,0.0,0.0,0.0
2025-01-03 01:00:00+00:00,0.0,20.092517507896773,0.0,20.092517507896773,0.0,0.1,0.0,0.0,0.0
2025-01-03 02:00:00+00:00,0.0,20.477794691630006,0.0,20.477794691630006,0.0,0.1,0.0,0.0,0.0
2025-01-03 03:00:00+00:00,0.0,21.622929970286272,0.0,21.622929970286272,0.0,0.1,0.0,0.0,0.0
2025-01-03 04:00:00+00:00,0.0,22.74102625290768,0.0,22.74102625290768,0.0,0.1,0.0,0.0,0.0
2025-01-03 05:00:00+00:00,0.0,28.803395581518455,0.0,28.803395581518455,0.0,0.1,0.0,0.0,0.0
2025-01-03 06:00:00+00:00,1.1429620908383455,36.454355429479264,1.1429620908383455,35.31139333864092,0.0,0.1,0.0,0.0,0.0
2025-01-03 07:00:00+00:00,20.705435248458972,43.84764737078812,20.705435248458972,23.142212122329145,0.0,0.1,0.0,0.0,0.0
2025-01-03 08:00:00+00:00,45.27007330415765,47.599416866206504,45.27007330415765,2.329343562048855,0.0,0.1,0.0,0.0,0.0
2025-01-03 09:00:00+00:00,64.89387328776127,46.713220778518874,46.713220778518874,0.0,0.0,0.18635809941890139,18.180652509242393,0.0,18.180652509242393
2025-01-03 10:00:00+00:00,77.84825760476186,36.03527864970362,36.03527864970362,0.0,0.0,0.38496974945542806,41.812978955058234,0.0,41.812978955058234
2025-01-03 11:00:00+00:00,84.58371225633893,37.22627366403078,37.22627366403078,0.0,0.0,0.6099175827688917,47.35743859230815,0.0,47.35743859230815
2025-01-03 12:00:00+00:00,85.82401101198656,29.568148162395744,29.568148162395744,0.0,6.255862849590812,0.8474175827688917,50.0,0.0,50.0
2025-01-03 13:00:00+00:00,80.32737720623423,29.117283361618092,29.117283361618092,0.0,40.69361039839448,0.8973708791384446,10.516483446221656,0.0,10.516483446221656
2025-01-03 14:00:00+00:00,68.63279278701205,30.821171236461602,30.821171236461602,0.0,37.28579737823937,0.8998685439569222,0.5258241723110757,0.0,0.5258241723110757
2025-01-03 15:00:00+00:00,51.03502648220187,35.792948866169695,35.792948866169695,0.0,15.215786407416616,0.899993427197846,0.02629120861556089,0.0,0.02629120861556089
2025-01-03 16:00:00+00:00,28.147857944419627,44.61806401918783,44.61806401918783,0.0,0.0,0.8133081320674872,0.0,16.4702060747682,16.4702060747682
2025-01-03 17:00:00+00:00,0.0,50.37245013140812,50.0,0.37245013140812233,0.0,0.550150237330645,0.0,50.0,50.0
2025-01-03 18:00:00+00:00,0.0,62.9014568547189,50.0,12.901456854718901,0.0,0.2869923425938029,0.0,50.0,50.0
2025-01-03 19:00:00+00:00,0.0,74.34061634672491,35.52854509282255,38.81207125390237,0.0,0.1,0.0,35.52854509282255,35.52854509282255
2025-01-03 20:00:00+00:00,0.0,82.05914203294519,0.0,82.05914203294519,0.0,0.1,0.0,0.0,0.0
2025-01-03 21:00:00+00:00,0.0,74.9536065406196,0.0,74.9536065406196,0.0,0.1,0.0,0.0,0.0
2025-01-03 22:00:00+00:00,0.0,61.13364675133123,0.0,61.13364675133123,0.0,0.1,0.0,0.0,0.0
2025-01-03 23:00:00+00:00,0.0,47.52757085950994,0.0,47.52757085950994,0.0,0.1,0.0,0.0,0.0
2025-01-04 00:00:00+00:00,0.0,19.448328628399032,0.0,19.448328628399032,0.0,0.1,0.0,0.0,0.0
2025-01-04 01:00:00+00:00,0.0,20.35093491916896,0.0,20.35093491916896,0.0,0.1,0.0,0.0,0.0
2025-01-04 02:00:00+00:00,0.0,20.38845074252475,0.0,20.38845074252475,0.0,0.1,0.0,0.0,0.0
2025-01-04 03:00:00+00:00,0.0,21.66061669545448,0.0,21.66061669545448,0.0,0.1,0.0,0.0,0.0
2025-01-04 04:00:00+00:00,0.0,23.475777309462337,0.0,23.475777309462337,0.0,0.1,0.0,0.0,0.0
2025-01-04 05:00:00+00:00,0.0,29.220619756449842,0.0,29.220619756449842,0.0,0.1,0.0,0.0,0.0
2025-01-04 06:00:00+00:00,0.8848738050489108,37.67008966867493,0.8848738050489118,36.78521586362602,0.0,0.1,0.0,0.0,0.0
2025-01-04 07:00:00+00:00,18.44672566139908,44.28959302791475,18.44672566139908,25.84286736651567,0.0,0.1,0.0,0.0,0.0
2025-01-04 08:00:00+00:00,41.56506765189027,48.65328111345983,41.56506765189027,7.088213461569566,0.0,0.1,0.0,0.0,0.0
2025-01-04 09:00:00+00:00,61.20009869843639,43.82033512239834,43.82033512239834,0.0,0.0,0.18255387698618072,17.37976357603805,0.0,17.37976357603805
2025-01-04 10:00:00+00:00,74.26569420203033,36.59330491456138,36.59330491456138,0.0,0.0,0.36149772610165826,37.67238928746895,0.0,37.67238928746895
2025-01-04 11:00:00+00:00,81.52510804848856,35.76115083603888,35.76115083603888,0.0,0.0,0.5788765228607943,45.76395721244968,0.0,45.76395721244968
2025-01-04 12:00:00+00:00,85.15705296984119,30.023136093230594,30.023136093230594,0.0,5.1339168766105985,0.8163765228607943,50.0,0.0,50.0
2025-01-04 13:00:00+00:00,79.92138670311331,29.842476795079513,29.842476795079513,0.0,33.35421448019266,0.8958188261430396,16.72469542784114,0.0,16.72469542784114
2025-01-04 14:00:00+00:00,68.4672254075487,30.239498208655206,30.239498208655206,0.0,37.39149242750142,0.899790941307152,0.8362347713920713,0.0,0.8362347713920713
2025-01-04 15:00:00+00:00,51.032925043206674,35.1875333713206,35.1875333713206,0.0,15.80357993331647,0.8999895470653576,0.041811738569606405,0.0,0.041811738569606405
2025-01-04 16:00:00+00:00,28.25445528619653,44.31600201892957,44.31600201892957,0.0,0.0,0.8154550905772889,0.0,16.061546732733035,16.061546732733035
2025-01-04 17:00:00+00:00,0.0,49.86053469298076,49.86053469298076,0.0,0.0,0.553031223772127,0.0,49.86053469298076,49.86053469298076
2025-01-04 18:00:00+00:00,0.0,68.07712704972172,50.0,18.077127049721724,0.0,0.2898733290352849,0.0,50.0,50.0
